Punkt;Richtung;Grad;SSID; BSS; RSSI; Kanal; Datum
1;S;180;HFU Guest;"B4:FB:E4:4E:13:20";"-70";"44";"18:11:34"
1;S;180;HFU Guest;"B4:FB:E4:4E:13:20";"-68";"44";"18:11:37"
1;S;180;;"1E:E8:29:EE:30:A7";"-73";"40";"18:11:34"
1;S;180;;"1E:E8:29:EE:30:A7";"-73";"40";"18:11:37"
1;S;180;eduroam;"BE:FB:E4:4D:13:20";"-69";"11";"18:11:31"
1;S;180;eduroam;"BE:FB:E4:4D:13:20";"-64";"11";"18:11:34"
1;S;180;eduroam;"BE:FB:E4:4D:13:20";"-66";"11";"18:11:37"
1;S;180;eduroam;"82:8A:20:0F:32:63";"-81";"6";"18:11:31"
1;S;180;eduroam;"82:8A:20:0F:32:63";"-81";"6";"18:11:34"
1;S;180;eduroam;"82:8A:20:0F:32:63";"-81";"6";"18:11:37"
1;S;180;eduroam;"22:E8:29:ED:30:6E";"-83";"11";"18:11:31"
1;S;180;eduroam;"22:E8:29:ED:30:6E";"-77";"11";"18:11:34"
1;S;180;eduroam;"22:E8:29:ED:30:6E";"-77";"11";"18:11:37"
1;S;180;;"1E:E8:29:EE:32:54";"-81";"36";"18:11:31"
1;S;180;HFU Open;"26:E8:29:ED:2F:EA";"-84";"6";"18:11:31"
1;S;180;HFU Open;"26:E8:29:ED:2F:EA";"-84";"6";"18:11:34"
1;S;180;HFU Open;"26:E8:29:ED:2F:EA";"-79";"6";"18:11:37"
1;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-86";"44";"18:11:31"
1;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-86";"44";"18:11:34"
1;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-86";"44";"18:11:37"
1;S;180;HFU Open;"C2:FB:E4:4D:17:84";"-78";"1";"18:11:31"
1;S;180;HFU Open;"C2:FB:E4:4D:17:84";"-77";"1";"18:11:34"
1;S;180;HFU Open;"C2:FB:E4:4D:17:84";"-76";"1";"18:11:37"
1;S;180;eduroam;"BE:FB:E4:4D:14:C8";"-93";"11";"18:11:31"
1;S;180;eduroam;"BE:FB:E4:4D:14:C8";"-91";"11";"18:11:34"
1;S;180;eduroam;"BE:FB:E4:4D:14:C8";"-91";"11";"18:11:37"
1;S;180;HFU Open;"26:E8:29:ED:30:A7";"-72";"1";"18:11:31"
1;S;180;HFU Open;"26:E8:29:ED:30:A7";"-73";"1";"18:11:34"
1;S;180;HFU Open;"26:E8:29:ED:30:A7";"-73";"1";"18:11:37"
1;S;180;HFU Guest;"18:E8:29:EE:2F:EA";"-89";"48";"18:11:31"
1;S;180;HFU Guest;"18:E8:29:EE:2F:EA";"-89";"48";"18:11:34"
1;S;180;HFU Guest;"18:E8:29:EE:2F:EA";"-88";"48";"18:11:37"
1;S;180;;"1E:E8:29:ED:30:6E";"-79";"11";"18:11:31"
1;S;180;;"1E:E8:29:ED:30:6E";"-79";"11";"18:11:34"
1;S;180;;"1E:E8:29:ED:30:6E";"-79";"11";"18:11:37"
1;S;180;AP_KN_24;"00:27:22:82:29:6E";"-97";"9";"18:11:31"
1;S;180;AP_KN_24;"00:27:22:82:29:6E";"-97";"9";"18:11:34"
1;S;180;AP_KN_24;"00:27:22:82:29:6E";"-97";"9";"18:11:37"
1;S;180;HFU Guest;"B4:FB:E4:4E:17:84";"-80";"44";"18:11:31"
1;S;180;HFU Guest;"B4:FB:E4:4E:17:84";"-79";"44";"18:11:34"
1;S;180;HFU Guest;"B4:FB:E4:4E:17:84";"-79";"44";"18:11:37"
1;S;180;Uhrenmuseum;"B4:FB:E4:CF:A0:CD";"-93";"11";"18:11:31"
1;S;180;Uhrenmuseum;"B4:FB:E4:CF:A0:CD";"-93";"11";"18:11:34"
1;S;180;Uhrenmuseum;"B4:FB:E4:CF:A0:CD";"-93";"11";"18:11:37"
1;S;180;HFU Open;"26:E8:29:ED:32:54";"-84";"6";"18:11:31"
1;S;180;HFU Open;"26:E8:29:ED:32:54";"-84";"6";"18:11:34"
1;S;180;HFU Open;"26:E8:29:ED:32:54";"-77";"6";"18:11:37"
1;S;180;eduroam;"BE:FB:E4:4D:17:84";"-78";"1";"18:11:31"
1;S;180;eduroam;"BE:FB:E4:4D:17:84";"-77";"1";"18:11:34"
1;S;180;eduroam;"BE:FB:E4:4D:17:84";"-76";"1";"18:11:37"
1;S;180;HFU Guest;"74:83:C2:70:21:C4";"-93";"1";"18:11:31"
1;S;180;HFU Guest;"74:83:C2:70:21:C4";"-93";"1";"18:11:34"
1;S;180;HFU Guest;"74:83:C2:70:21:C4";"-92";"1";"18:11:37"
1;S;180;HFU Guest;"18:E8:29:EE:30:A7";"-74";"40";"18:11:31"
1;S;180;HFU Guest;"18:E8:29:EE:30:A7";"-73";"40";"18:11:34"
1;S;180;HFU Guest;"18:E8:29:EE:30:A7";"-76";"40";"18:11:37"
1;S;180;HFU Guest;"78:8A:20:0F:32:CB";"-76";"6";"18:11:34"
1;S;180;HFU Guest;"78:8A:20:0F:32:CB";"-76";"6";"18:11:37"
1;S;180;;"BA:FB:E4:4D:13:20";"-65";"11";"18:11:34"
1;S;180;;"BA:FB:E4:4D:13:20";"-65";"11";"18:11:37"
1;S;180;HFU Open;"26:E8:29:EE:30:6E";"-85";"36";"18:11:37"
1;S;180;eduroam;"22:E8:29:ED:2F:EA";"-81";"6";"18:11:31"
1;S;180;eduroam;"22:E8:29:ED:2F:EA";"-81";"6";"18:11:34"
1;S;180;eduroam;"22:E8:29:ED:2F:EA";"-81";"6";"18:11:37"
1;S;180;HFU Guest;"18:E8:29:EE:32:54";"-81";"36";"18:11:31"
1;S;180;HFU Guest;"18:E8:29:EE:32:54";"-82";"36";"18:11:37"
1;S;180;HFU Open;"C2:FB:E4:4E:13:20";"-70";"44";"18:11:31"
1;S;180;HFU Open;"C2:FB:E4:4E:13:20";"-70";"44";"18:11:34"
1;S;180;HFU Open;"C2:FB:E4:4E:13:20";"-67";"44";"18:11:37"
1;S;180;RIS-Labor;"86:83:C2:70:21:C4";"-93";"1";"18:11:31"
1;S;180;RIS-Labor;"86:83:C2:70:21:C4";"-93";"1";"18:11:34"
1;S;180;RIS-Labor;"86:83:C2:70:21:C4";"-92";"1";"18:11:37"
1;S;180;eduroam;"22:E8:29:ED:30:A7";"-72";"1";"18:11:31"
1;S;180;eduroam;"22:E8:29:ED:30:A7";"-73";"1";"18:11:34"
1;S;180;eduroam;"22:E8:29:ED:30:A7";"-73";"1";"18:11:37"
1;S;180;HFU Open;"C2:FB:E4:4E:14:C8";"-86";"44";"18:11:31"
1;S;180;HFU Open;"C2:FB:E4:4E:14:C8";"-86";"44";"18:11:34"
1;S;180;HFU Open;"C2:FB:E4:4E:14:C8";"-86";"44";"18:11:37"
1;S;180;eduroam;"7E:83:C2:18:6F:F0";"-92";"1";"18:11:31"
1;S;180;eduroam;"7E:83:C2:18:6F:F0";"-92";"1";"18:11:34"
1;S;180;eduroam;"7E:83:C2:18:6F:F0";"-92";"1";"18:11:37"
1;S;180;eduroam;"22:E8:29:ED:32:54";"-81";"6";"18:11:31"
1;S;180;eduroam;"22:E8:29:ED:32:54";"-81";"6";"18:11:34"
1;S;180;eduroam;"22:E8:29:ED:32:54";"-77";"6";"18:11:37"
1;S;180;;"1E:E8:29:ED:2F:EA";"-81";"6";"18:11:31"
1;S;180;;"1E:E8:29:ED:2F:EA";"-81";"6";"18:11:34"
1;S;180;;"1E:E8:29:ED:2F:EA";"-81";"6";"18:11:37"
1;S;180;;"BA:FB:E4:4D:17:84";"-78";"1";"18:11:31"
1;S;180;;"BA:FB:E4:4D:17:84";"-78";"1";"18:11:34"
1;S;180;;"BA:FB:E4:4D:17:84";"-76";"1";"18:11:37"
1;S;180;HFU Guest;"18:E8:29:ED:30:6E";"-79";"11";"18:11:31"
1;S;180;HFU Guest;"18:E8:29:ED:30:6E";"-79";"11";"18:11:34"
1;S;180;HFU Guest;"18:E8:29:ED:30:6E";"-79";"11";"18:11:37"
1;S;180;eduroam;"BE:FB:E4:4E:13:20";"-70";"44";"18:11:31"
1;S;180;eduroam;"BE:FB:E4:4E:13:20";"-67";"44";"18:11:34"
1;S;180;eduroam;"BE:FB:E4:4E:13:20";"-68";"44";"18:11:37"
1;S;180;Zimmer-05;"B4:FB:E4:60:FE:F5";"-96";"1";"18:11:34"
1;S;180;Zimmer-05;"B4:FB:E4:60:FE:F5";"-96";"1";"18:11:37"
1;S;180;HFU Open;"26:E8:29:EE:2F:EA";"-89";"48";"18:11:31"
1;S;180;HFU Open;"26:E8:29:EE:2F:EA";"-89";"48";"18:11:34"
1;S;180;HFU Open;"26:E8:29:EE:2F:EA";"-88";"48";"18:11:37"
1;S;180;;"1E:E8:29:ED:30:A7";"-72";"1";"18:11:31"
1;S;180;;"1E:E8:29:ED:30:A7";"-73";"1";"18:11:34"
1;S;180;;"1E:E8:29:ED:30:A7";"-73";"1";"18:11:37"
1;S;180;HFU Guest;"B4:FB:E4:4D:13:20";"-70";"11";"18:11:31"
1;S;180;HFU Guest;"B4:FB:E4:4D:13:20";"-65";"11";"18:11:34"
1;S;180;HFU Guest;"B4:FB:E4:4D:13:20";"-66";"11";"18:11:37"
1;S;180;HFU Open;"26:E8:29:ED:2E:85";"-93";"6";"18:11:37"
1;S;180;HFU Open;"86:8A:20:0F:32:CA";"-81";"36";"18:11:31"
1;S;180;HFU Open;"86:8A:20:0F:32:CA";"-81";"36";"18:11:34"
1;S;180;HFU Open;"86:8A:20:0F:32:CA";"-80";"36";"18:11:37"
1;S;180;HFU Open;"C2:FB:E4:4E:17:84";"-80";"44";"18:11:31"
1;S;180;HFU Open;"C2:FB:E4:4E:17:84";"-79";"44";"18:11:34"
1;S;180;HFU Open;"C2:FB:E4:4E:17:84";"-79";"44";"18:11:37"
1;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-86";"44";"18:11:31"
1;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-86";"44";"18:11:34"
1;S;180;eduroam;"BE:FB:E4:4E:14:C8";"-86";"44";"18:11:37"
1;S;180;;"1E:E8:29:ED:32:54";"-81";"6";"18:11:31"
1;S;180;;"1E:E8:29:ED:32:54";"-81";"6";"18:11:34"
1;S;180;;"1E:E8:29:ED:32:54";"-81";"6";"18:11:37"
1;S;180;HFU Open;"26:E8:29:EE:30:A7";"-75";"40";"18:11:31"
1;S;180;HFU Open;"26:E8:29:EE:30:A7";"-73";"40";"18:11:34"
1;S;180;HFU Open;"26:E8:29:EE:30:A7";"-76";"40";"18:11:37"
1;S;180;HFU Open;"82:83:C2:70:21:C4";"-92";"1";"18:11:31"
1;S;180;HFU Open;"82:83:C2:70:21:C4";"-92";"1";"18:11:34"
1;S;180;HFU Open;"82:83:C2:70:21:C4";"-92";"1";"18:11:37"
1;S;180;HFU Open;"86:8A:20:0F:32:CB";"-78";"6";"18:11:31"
1;S;180;HFU Open;"26:E8:29:EE:32:54";"-82";"36";"18:11:31"
1;S;180;HFU Open;"26:E8:29:EE:32:54";"-82";"36";"18:11:37"
1;S;180;eduroam;"BE:FB:E4:4E:17:84";"-80";"44";"18:11:31"
1;S;180;eduroam;"BE:FB:E4:4E:17:84";"-79";"44";"18:11:34"
1;S;180;eduroam;"BE:FB:E4:4E:17:84";"-79";"44";"18:11:37"
1;S;180;HFU Guest;"18:E8:29:ED:2F:EA";"-81";"6";"18:11:31"
1;S;180;HFU Guest;"18:E8:29:ED:2F:EA";"-81";"6";"18:11:34"
1;S;180;HFU Guest;"18:E8:29:ED:2F:EA";"-80";"6";"18:11:37"
1;S;180;;"BA:FB:E4:4E:13:20";"-70";"44";"18:11:31"
1;S;180;;"BA:FB:E4:4E:13:20";"-70";"44";"18:11:34"
1;S;180;;"BA:FB:E4:4E:13:20";"-70";"44";"18:11:37"
1;S;180;HFU Open;"86:8A:20:0F:32:62";"-88";"36";"18:11:31"
1;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-78";"1";"18:11:31"
1;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-77";"1";"18:11:34"
1;S;180;HFU Guest;"B4:FB:E4:4D:17:84";"-76";"1";"18:11:37"
1;S;180;eduroam;"7E:83:C2:70:21:C4";"-93";"1";"18:11:31"
1;S;180;eduroam;"7E:83:C2:70:21:C4";"-91";"1";"18:11:34"
1;S;180;eduroam;"7E:83:C2:70:21:C4";"-92";"1";"18:11:37"
1;S;180;eduroam;"22:E8:29:EE:2F:EA";"-88";"48";"18:11:31"
1;S;180;eduroam;"22:E8:29:EE:2F:EA";"-88";"48";"18:11:34"
1;S;180;eduroam;"22:E8:29:EE:2F:EA";"-88";"48";"18:11:37"
1;S;180;HFU Open;"86:8A:20:0F:32:63";"-80";"6";"18:11:31"
1;S;180;HFU Open;"86:8A:20:0F:32:63";"-79";"6";"18:11:34"
1;S;180;HFU Open;"86:8A:20:0F:32:63";"-79";"6";"18:11:37"
1;S;180;HFU Open;"26:E8:29:ED:30:6E";"-83";"11";"18:11:31"
1;S;180;HFU Open;"26:E8:29:ED:30:6E";"-77";"11";"18:11:34"
1;S;180;HFU Open;"26:E8:29:ED:30:6E";"-77";"11";"18:11:37"
1;S;180;;"BA:FB:E4:4E:14:C8";"-86";"44";"18:11:31"
1;S;180;;"BA:FB:E4:4E:14:C8";"-86";"44";"18:11:34"
1;S;180;;"BA:FB:E4:4E:14:C8";"-86";"44";"18:11:37"
1;S;180;HFU Guest;"18:E8:29:ED:30:A7";"-72";"1";"18:11:31"
1;S;180;HFU Guest;"18:E8:29:ED:30:A7";"-73";"1";"18:11:34"
1;S;180;HFU Guest;"18:E8:29:ED:30:A7";"-73";"1";"18:11:37"
1;S;180;eduroam;"22:E8:29:EE:30:A7";"-75";"40";"18:11:31"
1;S;180;eduroam;"22:E8:29:EE:30:A7";"-73";"40";"18:11:34"
1;S;180;eduroam;"22:E8:29:EE:30:A7";"-76";"40";"18:11:37"
1;S;180;HFU Guest;"18:E8:29:ED:32:54";"-81";"6";"18:11:31"
1;S;180;HFU Guest;"18:E8:29:ED:32:54";"-81";"6";"18:11:34"
1;S;180;HFU Guest;"18:E8:29:ED:32:54";"-76";"6";"18:11:37"
1;S;180;eduroam;"82:8A:20:0F:32:CB";"-77";"6";"18:11:31"
1;S;180;eduroam;"82:8A:20:0F:32:CB";"-76";"6";"18:11:34"
1;S;180;eduroam;"82:8A:20:0F:32:CB";"-76";"6";"18:11:37"
1;S;180;HFU Open;"C2:FB:E4:4D:13:20";"-70";"11";"18:11:31"
1;S;180;HFU Open;"C2:FB:E4:4D:13:20";"-65";"11";"18:11:34"
1;S;180;HFU Open;"C2:FB:E4:4D:13:20";"-66";"11";"18:11:37"
1;W;270;HFU Guest;"18:E8:29:EE:30:6E";"-77";"36";"18:12:04"
1;W;270;HFU Guest;"18:E8:29:EE:30:6E";"-77";"36";"18:12:07"
1;W;270;HFU Guest;"18:E8:29:EE:30:6E";"-77";"36";"18:12:10"
1;W;270;DIRECT-RI-IMC4500_Ausstellung;"12:98:C3:3B:DF:A6";"-79";"6";"18:12:04"
1;W;270;DIRECT-RI-IMC4500_Ausstellung;"12:98:C3:3B:DF:A6";"-78";"6";"18:12:07"
1;W;270;DIRECT-RI-IMC4500_Ausstellung;"12:98:C3:3B:DF:A6";"-78";"6";"18:12:10"
1;W;270;eduroam;"22:E8:29:EE:32:54";"-81";"36";"18:12:04"
1;W;270;eduroam;"22:E8:29:EE:32:54";"-81";"36";"18:12:07"
1;W;270;eduroam;"22:E8:29:EE:32:54";"-81";"36";"18:12:10"
1;W;270;;"7E:8A:20:0F:32:CA";"-81";"36";"18:12:04"
1;W;270;;"7E:8A:20:0F:32:CA";"-81";"36";"18:12:07"
1;W;270;;"BA:FB:E4:4E:17:84";"-81";"44";"18:12:04"
1;W;270;;"BA:FB:E4:4E:17:84";"-81";"44";"18:12:07"
1;W;270;;"BA:FB:E4:4E:17:84";"-81";"44";"18:12:10"
1;W;270;UPC2696287;"38:43:7D:C9:A9:8D";"-90";"116";"18:12:04"
1;W;270;UPC2696287;"38:43:7D:C9:A9:8D";"-89";"116";"18:12:07"
1;W;270;UPC2696287;"38:43:7D:C9:A9:8D";"-89";"116";"18:12:10"
1;W;270;;"1E:E8:29:EE:30:A7";"-71";"40";"18:12:04"
1;W;270;;"1E:E8:29:EE:30:A7";"-71";"40";"18:12:07"
1;W;270;;"1E:E8:29:EE:30:A7";"-71";"40";"18:12:10"
1;W;270;Zimmer-26;"B4:FB:E4:62:2B:BC";"-90";"1";"18:12:04"
1;W;270;Zimmer-26;"B4:FB:E4:62:2B:BC";"-90";"1";"18:12:07"
1;W;270;Zimmer-26;"B4:FB:E4:62:2B:BC";"-91";"1";"18:12:10"
1;W;270;HFU Guest;"B4:FB:E4:4E:13:20";"-72";"44";"18:12:04"
1;W;270;HFU Guest;"B4:FB:E4:4E:13:20";"-72";"44";"18:12:07"
1;W;270;HFU Guest;"B4:FB:E4:4E:13:20";"-71";"44";"18:12:10"
1;W;270;;"7E:8A:20:0F:32:CB";"-77";"6";"18:12:10"
1;W;270;eduroam;"BE:FB:E4:4D:13:20";"-74";"11";"18:12:04"
1;W;270;eduroam;"BE:FB:E4:4D:13:20";"-76";"11";"18:12:07"
1;W;270;eduroam;"BE:FB:E4:4D:13:20";"-75";"11";"18:12:10"
1;W;270;UPC2696287;"38:43:7D:C9:A9:A8";"-95";"6";"18:12:04"
1;W;270;UPC2696287;"38:43:7D:C9:A9:A8";"-95";"6";"18:12:07"
1;W;270;UPC2696287;"38:43:7D:C9:A9:A8";"-95";"6";"18:12:10"
1;W;270;eduroam;"22:E8:29:ED:30:6E";"-88";"11";"18:12:04"
1;W;270;eduroam;"22:E8:29:ED:30:6E";"-89";"11";"18:12:07"
1;W;270;eduroam;"22:E8:29:ED:30:6E";"-89";"11";"18:12:10"
1;W;270;;"1E:E8:29:EE:32:54";"-84";"36";"18:12:04"
1;W;270;;"1E:E8:29:EE:32:54";"-84";"36";"18:12:07"
1;W;270;HFU Open;"26:E8:29:ED:2F:EA";"-79";"6";"18:12:04"
1;W;270;HFU Open;"26:E8:29:ED:2F:EA";"-78";"6";"18:12:10"
1;W;270;HFU Guest;"B4:FB:E4:4E:14:C8";"-91";"44";"18:12:10"
1;W;270;HFU Open;"C2:FB:E4:4D:17:84";"-82";"1";"18:12:04"
1;W;270;HFU Open;"C2:FB:E4:4D:17:84";"-76";"1";"18:12:07"
1;W;270;HFU Open;"C2:FB:E4:4D:17:84";"-76";"1";"18:12:10"
1;W;270;eduroam;"BE:FB:E4:4D:14:C8";"-92";"11";"18:12:04"
1;W;270;eduroam;"BE:FB:E4:4D:14:C8";"-92";"11";"18:12:07"
1;W;270;HFU Open;"26:E8:29:ED:30:A7";"-73";"1";"18:12:04"
1;W;270;HFU Open;"26:E8:29:ED:30:A7";"-79";"1";"18:12:07"
1;W;270;HFU Open;"26:E8:29:ED:30:A7";"-79";"1";"18:12:10"
1;W;270;;"7E:8A:20:0F:32:63";"-86";"6";"18:12:04"
1;W;270;;"7E:8A:20:0F:32:63";"-86";"6";"18:12:07"
1;W;270;;"7E:8A:20:0F:32:63";"-86";"6";"18:12:10"
1;W;270;HFU Guest;"18:E8:29:EE:2F:EA";"-88";"48";"18:12:04"
1;W;270;HFU Open;"26:E8:29:ED:34:1B";"-93";"6";"18:12:04"
1;W;270;HFU Open;"26:E8:29:ED:34:1B";"-93";"6";"18:12:07"
1;W;270;HFU Open;"26:E8:29:ED:34:1B";"-93";"6";"18:12:10"
1;W;270;AP_KN_24;"00:27:22:82:29:6E";"-93";"9";"18:12:04"
1;W;270;AP_KN_24;"00:27:22:82:29:6E";"-93";"9";"18:12:07"
1;W;270;HFU Guest;"B4:FB:E4:4E:17:84";"-81";"44";"18:12:04"
1;W;270;HFU Guest;"B4:FB:E4:4E:17:84";"-75";"44";"18:12:07"
1;W;270;HFU Guest;"B4:FB:E4:4E:17:84";"-74";"44";"18:12:10"
1;W;270;Uhrenmuseum;"B4:FB:E4:CF:A0:CD";"-92";"11";"18:12:04"
1;W;270;Uhrenmuseum;"B4:FB:E4:CF:A0:CD";"-92";"11";"18:12:07"
1;W;270;HFU Open;"26:E8:29:ED:32:54";"-74";"6";"18:12:04"
1;W;270;HFU Open;"26:E8:29:ED:32:54";"-75";"6";"18:12:07"
1;W;270;HFU Open;"26:E8:29:ED:32:54";"-75";"6";"18:12:10"
1;W;270;;"1E:E8:29:ED:30:6E";"-88";"11";"18:12:07"
1;W;270;;"1E:E8:29:ED:30:6E";"-88";"11";"18:12:10"
1;W;270;eduroam;"BE:FB:E4:4D:17:84";"-83";"1";"18:12:04"
1;W;270;eduroam;"BE:FB:E4:4D:17:84";"-76";"1";"18:12:07"
1;W;270;eduroam;"BE:FB:E4:4D:17:84";"-76";"1";"18:12:10"
1;W;270;HFU Guest;"78:8A:20:0F:32:CA";"-79";"36";"18:12:07"
1;W;270;HFU Guest;"78:8A:20:0F:32:CA";"-79";"36";"18:12:10"
1;W;270;HFU Guest;"74:83:C2:70:21:C4";"-92";"1";"18:12:04"
1;W;270;HFU Open;"26:E8:29:EE:30:6E";"-82";"36";"18:12:04"
1;W;270;HFU Open;"26:E8:29:EE:30:6E";"-82";"36";"18:12:07"
1;W;270;HFU Open;"26:E8:29:EE:30:6E";"-82";"36";"18:12:10"
1;W;270;HFU Guest;"78:8A:20:0F:32:CB";"-83";"6";"18:12:04"
1;W;270;HFU Guest;"78:8A:20:0F:32:CB";"-83";"6";"18:12:07"
1;W;270;;"BA:FB:E4:4D:13:20";"-74";"11";"18:12:04"
1;W;270;;"BA:FB:E4:4D:13:20";"-74";"11";"18:12:07"
1;W;270;;"BA:FB:E4:4D:13:20";"-74";"11";"18:12:10"
1;W;270;HFU Guest;"18:E8:29:EE:30:A7";"-69";"40";"18:12:04"
1;W;270;HFU Guest;"18:E8:29:EE:30:A7";"-70";"40";"18:12:07"
1;W;270;HFU Guest;"18:E8:29:EE:30:A7";"-72";"40";"18:12:10"
1;W;270;eduroam;"22:E8:29:ED:2F:EA";"-81";"6";"18:12:04"
1;W;270;eduroam;"22:E8:29:ED:2F:EA";"-80";"6";"18:12:10"
1;W;270;HFU Guest;"18:E8:29:EE:32:54";"-82";"36";"18:12:04"
1;W;270;HFU Guest;"18:E8:29:EE:32:54";"-82";"36";"18:12:07"
1;W;270;HFU Guest;"18:E8:29:EE:32:54";"-82";"36";"18:12:10"
1;W;270;HFU Open;"C2:FB:E4:4E:13:20";"-72";"44";"18:12:04"
1;W;270;HFU Open;"C2:FB:E4:4E:13:20";"-72";"44";"18:12:07"
1;W;270;HFU Open;"C2:FB:E4:4E:13:20";"-71";"44";"18:12:10"
1;W;270;Uhrenmuseum;"74:83:C2:21:99:31";"-96";"1";"18:12:04"
1;W;270;Uhrenmuseum;"74:83:C2:21:99:31";"-96";"1";"18:12:07"
1;W;270;Uhrenmuseum;"74:83:C2:21:99:31";"-96";"1";"18:12:10"
1;W;270;RIS-Labor;"86:83:C2:70:21:C4";"-92";"1";"18:12:04"
1;W;270;RIS-Labor;"86:83:C2:70:21:C4";"-92";"1";"18:12:07"
1;W;270;eduroam;"22:E8:29:ED:30:A7";"-79";"1";"18:12:10"
1;W;270;eduroam;"22:E8:29:ED:34:1B";"-93";"6";"18:12:04"
1;W;270;eduroam;"22:E8:29:ED:34:1B";"-93";"6";"18:12:07"
1;W;270;eduroam;"22:E8:29:ED:34:1B";"-93";"6";"18:12:10"
1;W;270;HFU Open;"C2:FB:E4:4E:14:C8";"-86";"44";"18:12:04"
1;W;270;HFU Open;"C2:FB:E4:4E:14:C8";"-89";"44";"18:12:07"
1;W;270;HFU Open;"C2:FB:E4:4E:14:C8";"-90";"44";"18:12:10"
1;W;270;;"1E:E8:29:ED:2F:EA";"-78";"6";"18:12:10"
1;W;270;eduroam;"22:E8:29:ED:32:54";"-76";"6";"18:12:04"
1;W;270;eduroam;"22:E8:29:ED:32:54";"-76";"6";"18:12:07"
1;W;270;eduroam;"22:E8:29:ED:32:54";"-75";"6";"18:12:10"
1;W;270;HFU Guest;"18:E8:29:ED:30:6E";"-89";"11";"18:12:04"
1;W;270;HFU Guest;"18:E8:29:ED:30:6E";"-88";"11";"18:12:07"
1;W;270;HFU Guest;"18:E8:29:ED:30:6E";"-89";"11";"18:12:10"
1;W;270;;"BA:FB:E4:4D:17:84";"-76";"1";"18:12:04"
1;W;270;;"BA:FB:E4:4D:17:84";"-76";"1";"18:12:07"
1;W;270;;"BA:FB:E4:4D:17:84";"-76";"1";"18:12:10"
1;W;270;eduroam;"BE:FB:E4:4E:13:20";"-72";"44";"18:12:04"
1;W;270;eduroam;"BE:FB:E4:4E:13:20";"-72";"44";"18:12:07"
1;W;270;eduroam;"BE:FB:E4:4E:13:20";"-71";"44";"18:12:10"
1;W;270;eduroam;"22:E8:29:EE:30:6E";"-82";"36";"18:12:04"
1;W;270;eduroam;"22:E8:29:EE:30:6E";"-82";"36";"18:12:07"
1;W;270;eduroam;"22:E8:29:EE:30:6E";"-82";"36";"18:12:10"
1;W;270;HFU Open;"26:E8:29:EE:2F:EA";"-88";"48";"18:12:04"
1;W;270;HFU Guest;"B4:FB:E4:4D:13:20";"-74";"11";"18:12:04"
1;W;270;HFU Guest;"B4:FB:E4:4D:13:20";"-76";"11";"18:12:07"
1;W;270;HFU Guest;"B4:FB:E4:4D:13:20";"-75";"11";"18:12:10"
1;W;270;HFU Open;"26:E8:29:ED:2E:85";"-93";"6";"18:12:04"
1;W;270;;"1E:E8:29:ED:30:A7";"-80";"1";"18:12:10"
1;W;270;;"1E:E8:29:ED:34:1B";"-93";"6";"18:12:04"
1;W;270;;"1E:E8:29:ED:34:1B";"-93";"6";"18:12:07"
1;W;270;;"1E:E8:29:ED:34:1B";"-93";"6";"18:12:10"
1;W;270;HFU Open;"86:8A:20:0F:32:CA";"-84";"36";"18:12:04"
1;W;270;HFU Open;"86:8A:20:0F:32:CA";"-84";"36";"18:12:07"
1;W;270;HFU Open;"86:8A:20:0F:32:CA";"-78";"36";"18:12:10"
1;W;270;HFU Open;"C2:FB:E4:4E:17:84";"-81";"44";"18:12:04"
1;W;270;HFU Open;"C2:FB:E4:4E:17:84";"-75";"44";"18:12:07"
1;W;270;HFU Open;"C2:FB:E4:4E:17:84";"-75";"44";"18:12:10"
1;W;270;eduroam;"BE:FB:E4:4E:14:C8";"-90";"44";"18:12:07"
1;W;270;eduroam;"BE:FB:E4:4E:14:C8";"-91";"44";"18:12:10"
1;W;270;;"B6:FB:E4:AF:A0:CD";"-95";"11";"18:12:04"
1;W;270;;"B6:FB:E4:AF:A0:CD";"-95";"11";"18:12:07"
1;W;270;HFU Open;"82:83:C2:70:21:C4";"-92";"1";"18:12:04"
1;W;270;HFU Open;"26:E8:29:EE:30:A7";"-69";"40";"18:12:04"
1;W;270;HFU Open;"26:E8:29:EE:30:A7";"-70";"40";"18:12:07"
1;W;270;HFU Open;"26:E8:29:EE:30:A7";"-72";"40";"18:12:10"
1;W;270;HFU Open;"86:8A:20:0F:32:CB";"-82";"6";"18:12:04"
1;W;270;HFU Open;"86:8A:20:0F:32:CB";"-82";"6";"18:12:07"
1;W;270;HFU Open;"86:8A:20:0F:32:CB";"-82";"6";"18:12:10"
1;W;270;;"1E:E8:29:EE:30:6E";"-82";"36";"18:12:04"
1;W;270;;"1E:E8:29:EE:30:6E";"-82";"36";"18:12:07"
1;W;270;;"1E:E8:29:EE:30:6E";"-82";"36";"18:12:10"
1;W;270;HFU Open;"26:E8:29:EE:32:54";"-82";"36";"18:12:04"
1;W;270;HFU Open;"26:E8:29:EE:32:54";"-81";"36";"18:12:07"
1;W;270;HFU Open;"26:E8:29:EE:32:54";"-81";"36";"18:12:10"
